pupid,insample,weight,BMI,T_avgtest96,T_buda,T_demeaned_popT_6k,T_female_baseline,T_pup_pop,T_saturation_dm,T_std98_base,T_zoneidI2,T_zoneidI3,T_zoneidI4,T_zoneidI5,T_zoneidI6,T_zoneidI7,T_zoneidI8,age_older,avgtest96,buda,cash_crop,cash_crop_FULL,cognitive_EngVocab_normalized,cost_sharing,demeaned_pop12_6km,demeaned_popT_1km,demeaned_popT_2km,demeaned_popT_3km,demeaned_popT_4km,demeaned_popT_5km,demeaned_popT_6k,demeaned_popT_7km,demeaned_popT_36k,demeaned_popT_69k,earnings_nonag_total_ALL,emp,emp_hrs7_total,emp_hrs7_total_ALL,emp_hrs7_total_pos,emp_salary_total,farmhrs2_ALL,farmhrs2_pos,farmwork2,female_baseline,gender_age_base_I1,gender_age_base_I2,gender_age_base_I3,gender_age_base_I4,gender_age_base_I5,gender_age_base_I6,gender_age_base_I7,gender_age_base_I8,gender_age_base_I9,gender_age_base_I10,gender_age_base_I11,gender_age_base_I12,gender_age_base_I13,gender_age_base_I14,gender_age_base_I15,gender_age_base_I16,gender_age_base_I17,gender_age_base_I18,gender_age_base_I19,gender_age_base_I20,gender_age_base_I21,gender_age_base_I22,gender_age_base_I23,gender_age_base_I24,gender_age_base_I25,gender_age_base_I26,gender_age_base_I27,gender_age_base_I28,gender_age_base_I29,gender_age_base_I30,gender_age_base_I31,general_health,grp3,height,high_standard,industry1,industry1_ALL,industry2,industry2_ALL,industry3,industry3_ALL,industry4,industry4_ALL,industry5,industry5_ALL,industry6,industry6_ALL,industry7,industry7_ALL,industry8,industry8_ALL,industry9,industry9_ALL,industry10,industry10_ALL,industry11,industry11_ALL,industry12,industry12_ALL,industry13,industry13_ALL,industry14,industry14_ALL,industry15,industry15_ALL,industry16,industry16_ALL,industry17,industry17_ALL,industry18,industry18_ALL,industry19,industry19_ALL,industry20,insample_edu_matrix,intensive,ln_emp_salary_total,ln_emp_salary_total_2007,ln_emp_salary_total_trimmed,ln_selfemp_profits30_total_cal,ln_wage_10hrs,month_interviewI2,month_interviewI3,month_interviewI4,month_interviewI5,month_interviewI6,month_interviewI7,month_interviewI8,month_interviewI9,month_interviewI10,month_interviewI11,month_interviewI12,num_meals_yesterday,out_of_school,passed_primary_exam,pc_ttl_cnsmp_avg_df_usd,primary_industry_self_indicator,psdpsch98,pup_pop,ravensB_normalized,repeat_somept,residence_outbusia,s2_age98_klps,s3_district_city,s5_attendPsch1999,s5_attendPsch2000,s5_attendPsch2001,s5_attendPsch2002,s5_attendPsch2003,s5_attendPsch2004,s5_attendPsch2005,s5_attendPsch2006,s5_attendPsch2007,s5_attendSsch1999,s5_attendSsch2000,s5_attendSsch2001,s5_attendSsch2002,s5_attendSsch2003,s5_attendSsch2004,s5_attendSsch2005,s5_attendSsch2006,s5_attendSsch2007,s5_attend_secsch_2007,s5_attendsch1999,s5_attendsch2000,s5_attendsch2001,s5_attendsch2002,s5_attendsch2003,s5_attendsch2004,s5_attendsch2005,s5_attendsch2006,s5_attendsch2007,s5_attendsch_survey,s5_highstd2007,s16_1_10poorhealth,saturation36k_dm,saturation69k_dm,saturation_1km_dm,saturation_2km_dm,saturation_3km_dm,saturation_4km_dm,saturation_5km_dm,saturation_6km_dm,saturation_7km_dm,saturation_dm,saturation_dm_sq,selfemp,selfemp_employees_total,selfemp_hrs7_total,selfemp_hrs7_total_ALL,selfemp_hrs7_total_pos,selfemp_profits30_total,selfemp_profits30_total_cal,selfemp_profits30_tott5,std98_base,std98_base_I2,std98_base_I3,std98_base_I4,std98_base_I5,std98_base_I6,total_hours,total_hours_positive,total_years_enrolledP,total_years_enrolledS,totpar,totpar98,totprs98,totyrs_enrolled,treatment,treatment_5kmlake,treatment_gender,treatment_geohelmith,treatment_high_std,treatment_worm,wave2,within_5km_lake,worked_emp_hours,worked_farm_hours,worked_hours,worked_self_hours,z_geohelmith1998_demeaned,z_inf98,zoneidI2,zoneidI3,zoneidI4,zoneidI5,zoneidI6,zoneidI7,zoneidI8
1675402,1,2.1111112,20.065434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.086535275,0,,0,-.91645044,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,161.60001,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,2,1,,,,167,.67500001,-1.0158737,1,1,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,,,0,,,,,7,0,0,0,0,1,0,,2,0,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1675407,1,2.3333333,21.698547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.086535275,0,,0,-1.9566376,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,174.8,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,7.9755645,,,,0,0,0,1,0,0,0,0,0,0,0,2,1,1,,,167,.67500001,-1.0158737,0,1,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,,,0,,,,,7,0,0,0,0,1,0,,1,0,1.8,.80000001,4,2,0,0,0,0,0,0,0,0,0,0,0,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1675408,1,2.3333333,18.716183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.086535275,0,0,0,.53981155,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,173.89999,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,0,1,,,167,.67500001,1.0580574,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,13,1,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,,,0,,,,,7,0,0,0,0,1,0,,2,4,1.6,.60000002,3,9,0,0,0,0,0,0,0,0,0,0,0,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1676006,1,2.3333333,19.538511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.086535275,0,0,0,.74784899,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,174.8,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,1,0,0,0,0,0,0,0,0,2,1,1,,,167,.67500001,.36674702,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,12,0,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,,,0,,,,,7,0,0,0,0,1,0,,1,4,1.8,.80000001,4,6,0,0,0,0,0,0,0,0,0,0,0,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1676007,1,2.3333333,21.41222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.086535275,0,,0,.74784899,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174.89999,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,1,,Other,167,.67500001,-.32456335,1,0,15,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,12,7,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,0,,0,,,,,7,0,0,0,0,1,0,,2,4,2.8,.80000001,4,7,0,0,0,0,0,0,1,0,0,0,0,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1676028,1,2.3333333,20.553713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.086535275,0,0,0,-.084300719,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,173.39999,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,8.7640533,,,,0,0,1,0,0,0,0,0,0,0,0,2,1,0,,,167,.67500001,.71240222,1,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,,,0,,,,,7,0,0,0,0,1,0,,2,0,.80000001,.80000001,4,3,0,0,0,0,0,0,0,0,0,0,0,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1676035,1,2.3333333,20.056093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.086535275,0,0,0,.74784899,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,1500,0,,0,,,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,166.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,8.4553175,,0,0,0,1,0,0,0,0,0,0,0,2,1,0,660.77081,Retail & Wholesale trade,167,.67500001,1.0580574,1,0,16,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,11,5,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,1,0,0,0,,1500,4700,1500,7,0,0,0,0,1,7,7,2,3,2.8,.80000001,4,6,0,0,0,0,0,0,0,0,0,1,1,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1676401,1,2.1111112,439.99173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.086535275,0,0,0,.74784899,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,61.700001,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,1,0,,,167,.67500001,-1.7071841,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,,,0,,,,,7,0,0,0,0,1,6,6,1,0,.80000001,.80000001,4,2,0,0,0,0,0,0,1,0,0,1,1,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1677004,1,8.2122231,19.060188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.086535275,0,0,0,-.708413,0,.8029139,-.041233175,.62601256,.21454751,1.1678066,.5129354,1.086082,1.6184139,.87153459,-.39844728,0,0,,0,,,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,149.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,167,.67500001,-1.7071841,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,.017167032,.064463884,-.080578193,.37575004,.035614014,.027179062,.050542772,.0042549372,.0204494,.0042549372,.000018104491,0,,,0,,,,,7,0,0,0,0,1,12,12,1,0,1.1333333,.80000001,4,2,0,0,0,0,0,0,1,0,0,1,1,0,-.0584521,-.091744304,0,0,0,0,0,0,0
1677024,1,1.1111112,14.84424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-.54352164,0,0,0,.33177415,0,.58672309,-.041233175,-.16973445,.2415911,1.0851676,.70811248,.77664471,1.0462422,.53505373,.9760282,0,0,,0,,,36,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,166.8,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,1,0,0,0,0,0,0,0,0,2,1,1,,,189,.32699999,1.0580574,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,-.030635059,-.096146375,-.080578193,-.37424996,.16105568,-.14487341,-.075255692,.003775239,-.040993005,.0037751794,.000014251979,0,,,0,,,,,7,0,0,0,0,1,36,36,1,0,1.6666667,1,4,2,0,0,0,0,0,0,0,1,0,1,1,0,-.020211697,.020035386,0,0,0,1,0,0,0
1682001,1,1.2222222,20.738455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,.63129932,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,13,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,1,3,0,1,,,168,.243,-.41516471,1,0,9,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,13,13,8,1,3.4666665,.80000001,4,10,0,0,0,0,0,0,0,0,0,1,1,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682003,1,1.2222222,24.489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,.80510217,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,175,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,1,0,0,0,0,0,0,0,0,2,0,1,,,168,.243,-.76622438,1,0,9,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,0,,7,2,3.5999999,.60000002,3,10,0,0,0,0,0,0,0,0,0,0,0,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682004,1,1.2222222,21.798567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,1.8479193,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,176.10001,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,1,0,0,0,0,0,0,0,3,0,1,,,168,.243,1.3401335,1,0,10,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,9,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,0,,7,1,3.6333332,.80000001,4,9,0,0,0,0,0,0,1,0,0,0,0,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682005,1,1.2222222,21.600365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,.80510217,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,24,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,174.8,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,1,,,168,.243,.98907393,0,0,7,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,24,24,5,4,1.6,.60000002,3,10,0,0,0,0,0,0,1,0,0,1,1,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682007,1,1,18.825062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,1.6741165,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161.5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,1,0,0,0,0,0,0,2,0,1,,,168,.243,.63801426,1,0,6,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,0,,7,2,4,1,5,10,0,0,0,0,0,0,1,0,0,0,0,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682008,1,1,19.371445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,1.6741165,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,154.60001,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,1,0,0,0,3,0,1,,,168,.243,.98907393,1,0,8,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,0,,7,2,4,1,5,10,0,0,0,0,0,0,1,0,0,0,0,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682009,1,1,18.910448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,.28369355,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,168.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,168,.243,-1.1172841,1,0,8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,7,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,6,6,9,0,3.3,.80000001,4,10,0,0,0,0,0,0,1,0,0,1,1,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682010,1,1.2222222,22.482821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,-1.1067294,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,160.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,168,.243,-1.1172841,1,0,8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,0,,9,0,3.8333333,1,5,10,0,0,0,0,0,0,1,0,0,0,0,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682011,1,1,24.583189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,-.58532083,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174.89999,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,1,0,,,168,.243,-1.4683437,1,0,8,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,7,7,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,15,15,8,0,3.6333332,.80000001,4,9,0,0,0,0,0,0,1,0,0,1,1,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682012,1,1,21.431396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,-1.1067294,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,153.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,1,0,0,0,2,0,0,154.44641,,168,.243,-1.1172841,1,0,9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,7,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,15,15,9,0,3.4666665,.80000001,4,10,0,0,0,0,0,0,0,0,0,1,1,0,-.10365757,-.14353421,0,0,0,0,0,0,1
1682013,1,1,23.005507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.074390106,0,0,0,-.75912368,0,-.72552657,-.041233175,-.16655526,-.26333714,.250489,-.36690474,-1.2645426,-2.2850652,-1.0012052,-1.7503531,0,0,,0,,,32,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,159.60001,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,168,.243,-1.1172841,1,0,8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,8,0,.15394723,.15074143,-.080578193,-.37424996,-.23634295,.039291024,.070947826,.023233891,.034151435,.023233831,.00053981092,0,,,0,,,,,2,0,0,0,0,0,32,32,9,0,3.6333332,.80000001,4,10,0,0,0,0,0,0,1,0,0,1,1,0,-.10365757,-.14353421,0,0,0,0,0,0,1
